,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_leaf_nodes,param_min_samples_split,param_n_estimators,param_random_state,params,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_test_F1 Score,split1_test_F1 Score,split2_test_F1 Score,split3_test_F1 Score,mean_test_F1 Score,std_test_F1 Score,rank_test_F1 Score
12,0.042483747005462646,0.001118227951363143,0.003499269485473633,0.0004906255529281996,900,2,10,41,"{'max_leaf_nodes': 900, 'min_samples_split': 2, 'n_estimators': 10, 'random_state': 41}",0.8397435897435898,0.7628205128205128,0.8461538461538461,0.8258064516129032,0.818631100082713,0.03305127112196357,34,0.7826086956521738,0.6105263157894737,0.7857142857142856,0.7567567567567568,0.7339015134781726,0.072112333397574,40
13,0.07845985889434814,0.0026983437114690484,0.005242884159088135,0.00042461915120383173,900,2,20,41,"{'max_leaf_nodes': 900, 'min_samples_split': 2, 'n_estimators': 20, 'random_state': 41}",0.8461538461538461,0.7692307692307693,0.8461538461538461,0.7935483870967742,0.813771712158809,0.03350404332923377,42,0.793103448275862,0.6170212765957447,0.7894736842105262,0.7142857142857143,0.7284710308419619,0.07162566584105569,45
14,0.1254279613494873,0.007915197149170848,0.00675654411315918,0.0008374108870840912,900,2,30,41,"{'max_leaf_nodes': 900, 'min_samples_split': 2, 'n_estimators': 30, 'random_state': 41}",0.8653846153846154,0.7884615384615384,0.8525641025641025,0.8129032258064516,0.829828370554177,0.030736116290860663,18,0.817391304347826,0.6597938144329898,0.7964601769911505,0.7433628318584071,0.7542520319075934,0.060846168248023705,23
15,0.03972667455673218,0.000828682900435289,0.003998517990112305,2.9200193199910854e-07,900,3,10,41,"{'max_leaf_nodes': 900, 'min_samples_split': 3, 'n_estimators': 10, 'random_state': 41}",0.8397435897435898,0.7884615384615384,0.8333333333333334,0.8129032258064516,0.8186104218362283,0.020030615092997462,37,0.7899159663865546,0.6732673267326732,0.7678571428571429,0.752136752136752,0.7457942970282807,0.04397123784387896,32
16,0.09095633029937744,0.006986229080551073,0.006738066673278809,0.001302051037988625,900,3,20,41,"{'max_leaf_nodes': 900, 'min_samples_split': 3, 'n_estimators': 20, 'random_state': 41}",0.8589743589743589,0.8076923076923077,0.8461538461538461,0.8258064516129032,0.834656741108354,0.019550820038465155,4,0.819672131147541,0.7000000000000001,0.7857142857142856,0.7652173913043477,0.7676509520415437,0.0436321573754379,3
17,0.1371755599975586,0.00505737570301168,0.008247435092926025,0.0014811046233708413,900,3,30,41,"{'max_leaf_nodes': 900, 'min_samples_split': 3, 'n_estimators': 30, 'random_state': 41}",0.8717948717948718,0.8012820512820513,0.8397435897435898,0.8193548387096774,0.8330438378825475,0.02618553556204238,9,0.8333333333333334,0.6736842105263158,0.7826086956521738,0.7627118644067796,0.7630845259796506,0.057681546910212066,6
18,0.042479753494262695,0.0022868394554646293,0.0037535429000854492,0.0004234834298873804,900,4,10,41,"{'max_leaf_nodes': 900, 'min_samples_split': 4, 'n_estimators': 10, 'random_state': 41}",0.8461538461538461,0.782051282051282,0.8397435897435898,0.832258064516129,0.8250516956162117,0.025308693317908342,29,0.793103448275862,0.66,0.7826086956521738,0.7758620689655172,0.7528935532233884,0.053982845181494585,25
19,0.07622694969177246,0.006451460497182394,0.004747629165649414,0.0004323621836300526,900,4,20,41,"{'max_leaf_nodes': 900, 'min_samples_split': 4, 'n_estimators': 20, 'random_state': 41}",0.8589743589743589,0.8012820512820513,0.8589743589743589,0.8064516129032258,0.8314205955334988,0.02761431559308095,13,0.8135593220338982,0.6736842105263158,0.8070175438596491,0.736842105263158,0.7577757954207552,0.05710990646199559,15
20,0.12592321634292603,0.005740719099816782,0.01075214147567749,0.004809972938115165,900,4,30,41,"{'max_leaf_nodes': 900, 'min_samples_split': 4, 'n_estimators': 30, 'random_state': 41}",0.8589743589743589,0.8076923076923077,0.8525641025641025,0.8064516129032258,0.8314205955334988,0.024457818314259774,13,0.8166666666666667,0.6874999999999999,0.8,0.736842105263158,0.760252192982456,0.05148639333491953,13
21,0.0707097053527832,0.018703371486006384,0.006248593330383301,0.0017868009684570225,900,5,10,41,"{'max_leaf_nodes': 900, 'min_samples_split': 5, 'n_estimators': 10, 'random_state': 41}",0.8397435897435898,0.7948717948717948,0.8269230769230769,0.8516129032258064,0.828287841191067,0.021176563855722644,20,0.7933884297520661,0.68,0.7567567567567567,0.8,0.7575362966272057,0.047699650236681566,17
22,0.1236792802810669,0.024187193596433905,0.007746279239654541,0.0024854612423546134,900,5,20,41,"{'max_leaf_nodes': 900, 'min_samples_split': 5, 'n_estimators': 20, 'random_state': 41}",0.8653846153846154,0.8076923076923077,0.8333333333333334,0.8258064516129032,0.8330541770057899,0.020863179961759695,7,0.8264462809917356,0.6938775510204083,0.7678571428571429,0.7610619469026549,0.7623107304429855,0.046980823324715267,10
23,0.2168756127357483,0.025353465807205888,0.01624196767807007,0.01084176435093108,900,5,30,41,"{'max_leaf_nodes': 900, 'min_samples_split': 5, 'n_estimators': 30, 'random_state': 41}",0.8717948717948718,0.7884615384615384,0.8461538461538461,0.8064516129032258,0.8282154673283706,0.032691704407728665,24,0.8333333333333334,0.6597938144329898,0.7894736842105262,0.736842105263158,0.7548607343100018,0.06464981698721733,20
24,0.05496776103973389,0.005240720363346769,0.004997909069061279,0.0009996296716755534,9000,2,10,41,"{'max_leaf_nodes': 9000, 'min_samples_split': 2, 'n_estimators': 10, 'random_state': 41}",0.8397435897435898,0.7628205128205128,0.8461538461538461,0.8258064516129032,0.818631100082713,0.03305127112196357,34,0.7826086956521738,0.6105263157894737,0.7857142857142856,0.7567567567567568,0.7339015134781726,0.072112333397574,40
25,0.09144574403762817,0.0038386108127224355,0.007497251033782959,0.002691025946945878,9000,2,20,41,"{'max_leaf_nodes': 9000, 'min_samples_split': 2, 'n_estimators': 20, 'random_state': 41}",0.8461538461538461,0.7692307692307693,0.8461538461538461,0.7935483870967742,0.813771712158809,0.03350404332923377,42,0.793103448275862,0.6170212765957447,0.7894736842105262,0.7142857142857143,0.7284710308419619,0.07162566584105569,45
26,0.1264316439628601,0.005583091734300647,0.006752312183380127,0.0008370655168632953,9000,2,30,41,"{'max_leaf_nodes': 9000, 'min_samples_split': 2, 'n_estimators': 30, 'random_state': 41}",0.8653846153846154,0.7884615384615384,0.8525641025641025,0.8129032258064516,0.829828370554177,0.030736116290860663,18,0.817391304347826,0.6597938144329898,0.7964601769911505,0.7433628318584071,0.7542520319075934,0.060846168248023705,23
27,0.04447406530380249,0.0011163270825153117,0.003254115581512451,0.0004297286845699129,9000,3,10,41,"{'max_leaf_nodes': 9000, 'min_samples_split': 3, 'n_estimators': 10, 'random_state': 41}",0.8397435897435898,0.7884615384615384,0.8333333333333334,0.8129032258064516,0.8186104218362283,0.020030615092997462,37,0.7899159663865546,0.6732673267326732,0.7678571428571429,0.752136752136752,0.7457942970282807,0.04397123784387896,32
28,0.08870702981948853,0.004323118162876389,0.005490899085998535,0.0008584688699376313,9000,3,20,41,"{'max_leaf_nodes': 9000, 'min_samples_split': 3, 'n_estimators': 20, 'random_state': 41}",0.8589743589743589,0.8076923076923077,0.8461538461538461,0.8258064516129032,0.834656741108354,0.019550820038465155,4,0.819672131147541,0.7000000000000001,0.7857142857142856,0.7652173913043477,0.7676509520415437,0.0436321573754379,3
29,0.1706526279449463,0.033172308719591335,0.009751081466674805,0.003339359581005224,9000,3,30,41,"{'max_leaf_nodes': 9000, 'min_samples_split': 3, 'n_estimators': 30, 'random_state': 41}",0.8717948717948718,0.8012820512820513,0.8397435897435898,0.8193548387096774,0.8330438378825475,0.02618553556204238,9,0.8333333333333334,0.6736842105263158,0.7826086956521738,0.7627118644067796,0.7630845259796506,0.057681546910212066,6
30,0.07495617866516113,0.005096382291118149,0.005498945713043213,0.0004988313932005026,9000,4,10,41,"{'max_leaf_nodes': 9000, 'min_samples_split': 4, 'n_estimators': 10, 'random_state': 41}",0.8461538461538461,0.782051282051282,0.8397435897435898,0.832258064516129,0.8250516956162117,0.025308693317908342,29,0.793103448275862,0.66,0.7826086956521738,0.7758620689655172,0.7528935532233884,0.053982845181494585,25
31,0.14641642570495605,0.03058870632968294,0.009494662284851074,0.003351406540029271,9000,4,20,41,"{'max_leaf_nodes': 9000, 'min_samples_split': 4, 'n_estimators': 20, 'random_state': 41}",0.8589743589743589,0.8012820512820513,0.8589743589743589,0.8064516129032258,0.8314205955334988,0.02761431559308095,13,0.8135593220338982,0.6736842105263158,0.8070175438596491,0.736842105263158,0.7577757954207552,0.05710990646199559,15
32,0.14617109298706055,0.026002737432731987,0.009494900703430176,0.005497563990849021,9000,4,30,41,"{'max_leaf_nodes': 9000, 'min_samples_split': 4, 'n_estimators': 30, 'random_state': 41}",0.8589743589743589,0.8076923076923077,0.8525641025641025,0.8064516129032258,0.8314205955334988,0.024457818314259774,13,0.8166666666666667,0.6874999999999999,0.8,0.736842105263158,0.760252192982456,0.05148639333491953,13
33,0.03997635841369629,0.0012246082123442185,0.003998458385467529,4.878850443287164e-07,9000,5,10,41,"{'max_leaf_nodes': 9000, 'min_samples_split': 5, 'n_estimators': 10, 'random_state': 41}",0.8397435897435898,0.7948717948717948,0.8269230769230769,0.8516129032258064,0.828287841191067,0.021176563855722644,20,0.7933884297520661,0.68,0.7567567567567567,0.8,0.7575362966272057,0.047699650236681566,17
34,0.07795524597167969,0.004686517793551193,0.005746960639953613,0.0012979804425990256,9000,5,20,41,"{'max_leaf_nodes': 9000, 'min_samples_split': 5, 'n_estimators': 20, 'random_state': 41}",0.8653846153846154,0.8076923076923077,0.8333333333333334,0.8258064516129032,0.8330541770057899,0.020863179961759695,7,0.8264462809917356,0.6938775510204083,0.7678571428571429,0.7610619469026549,0.7623107304429855,0.046980823324715267,10
35,0.10845679044723511,0.0014985206422000988,0.007491171360015869,0.0008576691823994398,9000,5,30,41,"{'max_leaf_nodes': 9000, 'min_samples_split': 5, 'n_estimators': 30, 'random_state': 41}",0.8717948717948718,0.7884615384615384,0.8461538461538461,0.8064516129032258,0.8282154673283706,0.032691704407728665,24,0.8333333333333334,0.6597938144329898,0.7894736842105262,0.736842105263158,0.7548607343100018,0.06464981698721733,20
36,0.04923158884048462,0.0028601308831369566,0.004252135753631592,0.0010839599341640534,,2,10,41,"{'max_leaf_nodes': None, 'min_samples_split': 2, 'n_estimators': 10, 'random_state': 41}",0.8205128205128205,0.7692307692307693,0.8205128205128205,0.8,0.8025641025641026,0.02098808403044215,48,0.7454545454545455,0.64,0.7543859649122806,0.7207207207207208,0.7151403077718868,0.045100946418549386,48
37,0.07096374034881592,0.002352281395576719,0.005248427391052246,0.00043449562052468266,,2,20,41,"{'max_leaf_nodes': None, 'min_samples_split': 2, 'n_estimators': 20, 'random_state': 41}",0.8461538461538461,0.782051282051282,0.8333333333333334,0.7935483870967742,0.813771712158809,0.02667596384303371,42,0.7966101694915254,0.6458333333333335,0.7678571428571429,0.7142857142857143,0.731146589991929,0.05743645580954108,44
38,0.11544781923294067,0.011517122668817588,0.007486879825592041,0.0020559098149489532,,2,30,41,"{'max_leaf_nodes': None, 'min_samples_split': 2, 'n_estimators': 30, 'random_state': 41}",0.8525641025641025,0.8012820512820513,0.8205128205128205,0.8,0.8185897435897436,0.021231404053434832,39,0.8067226890756303,0.6804123711340206,0.75,0.7256637168141593,0.7406996942559525,0.04556910542991352,36
39,0.03773045539855957,0.0012949758401993073,0.0030068159103393555,1.0733470975231761e-05,,3,10,41,"{'max_leaf_nodes': None, 'min_samples_split': 3, 'n_estimators': 10, 'random_state': 41}",0.8269230769230769,0.7756410256410257,0.8333333333333334,0.8129032258064516,0.812200165425972,0.02236313878051423,46,0.7768595041322314,0.6464646464646464,0.7678571428571429,0.7433628318584071,0.733636031328107,0.0517996478344723,42
40,0.07795608043670654,0.009240317010506595,0.005261600017547607,0.0004356305234904629,,3,20,41,"{'max_leaf_nodes': None, 'min_samples_split': 3, 'n_estimators': 20, 'random_state': 41}",0.8461538461538461,0.782051282051282,0.8397435897435898,0.8129032258064516,0.8202129859387924,0.025318574952331467,32,0.8000000000000002,0.6304347826086957,0.7787610619469026,0.7433628318584071,0.7381396691035014,0.06539193776603021,38
41,0.11519455909729004,0.004441050561623115,0.00699615478515625,0.0006994897799101644,,3,30,41,"{'max_leaf_nodes': None, 'min_samples_split': 3, 'n_estimators': 30, 'random_state': 41}",0.8461538461538461,0.8012820512820513,0.8397435897435898,0.8129032258064516,0.8250206782464847,0.0185319317162655,31,0.8032786885245902,0.6666666666666667,0.7826086956521738,0.7478260869565218,0.7500950344499882,0.052084258416566456,27
42,0.038728296756744385,0.0016388319301295336,0.0037537813186645508,0.00042334582362474674,,4,10,41,"{'max_leaf_nodes': None, 'min_samples_split': 4, 'n_estimators': 10, 'random_state': 41}",0.8525641025641025,0.7884615384615384,0.8076923076923077,0.8064516129032258,0.8137923904052937,0.02364315835163585,41,0.8099173553719008,0.6597938144329898,0.7368421052631577,0.7321428571428573,0.7346740330527264,0.05310299446067769,39
43,0.08695042133331299,0.019625575648100448,0.006495296955108643,0.0016561254914953553,,4,20,41,"{'max_leaf_nodes': None, 'min_samples_split': 4, 'n_estimators': 20, 'random_state': 41}",0.8589743589743589,0.7884615384615384,0.8397435897435898,0.8258064516129032,0.8282464846980976,0.02581269741071025,22,0.8166666666666667,0.6373626373626374,0.7787610619469026,0.7567567567567568,0.7473867806832408,0.0670394598198307,30
44,0.14816927909851074,0.06255575542320366,0.007750391960144043,0.0008437330938353635,,4,30,41,"{'max_leaf_nodes': None, 'min_samples_split': 4, 'n_estimators': 30, 'random_state': 41}",0.8653846153846154,0.7948717948717948,0.8397435897435898,0.8064516129032258,0.8266129032258065,0.02779224792620383,27,0.8235294117647058,0.6521739130434783,0.7826086956521738,0.736842105263158,0.748788531430879,0.0636535629115815,28
45,0.06496065855026245,0.03055348869678268,0.0054970383644104,0.0014991165084311023,,5,10,41,"{'max_leaf_nodes': None, 'min_samples_split': 5, 'n_estimators': 10, 'random_state': 41}",0.8397435897435898,0.7756410256410257,0.7948717948717948,0.8129032258064516,0.8057899090157155,0.02361997087178622,47,0.7899159663865546,0.6236559139784946,0.7241379310344827,0.7478260869565218,0.7213839745890134,0.06114363685820252,47
46,0.12168145179748535,0.020571978638444594,0.009493529796600342,0.002871606317435756,,5,20,41,"{'max_leaf_nodes': None, 'min_samples_split': 5, 'n_estimators': 20, 'random_state': 41}",0.8525641025641025,0.7884615384615384,0.8205128205128205,0.7935483870967742,0.813771712158809,0.025494508547665534,42,0.8067226890756303,0.6526315789473685,0.75,0.7192982456140351,0.7321631284092585,0.055605877935814646,43
47,0.18164724111557007,0.01875930045151651,0.012492775917053223,0.004147356802886432,,5,30,41,"{'max_leaf_nodes': None, 'min_samples_split': 5, 'n_estimators': 30, 'random_state': 41}",0.8717948717948718,0.7948717948717948,0.8333333333333334,0.8064516129032258,0.8266129032258065,0.029582723216510412,27,0.8333333333333334,0.6521739130434783,0.7678571428571429,0.736842105263158,0.7475516236242781,0.06515830202492782,29
