,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_leaf_nodes,param_min_samples_split,param_n_estimators,param_random_state,params,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_test_F1 Score,split1_test_F1 Score,split2_test_F1 Score,split3_test_F1 Score,mean_test_F1 Score,std_test_F1 Score,rank_test_F1 Score
22,0.05596745014190674,0.006958973572940285,0.0054970383644104,0.0014991959444234386,900,5,20,41,"{'max_leaf_nodes': 900, 'min_samples_split': 5, 'n_estimators': 20, 'random_state': 41}",0.8397435897435898,0.7756410256410257,0.8141025641025641,0.8193548387096774,0.8122105045492143,0.023184148506506404,23,0.7933884297520661,0.6534653465346535,0.743362831858407,0.7586206896551725,0.7372093244500748,0.05163685196398322,22
23,0.07645028829574585,0.003840449185884192,0.006248116493225098,0.0004336710253613861,900,5,30,41,"{'max_leaf_nodes': 900, 'min_samples_split': 5, 'n_estimators': 30, 'random_state': 41}",0.8525641025641025,0.7948717948717948,0.8141025641025641,0.8258064516129032,0.8218362282878412,0.020897698210374904,2,0.8099173553719008,0.6666666666666667,0.743362831858407,0.773109243697479,0.7482640243986134,0.05267961802078175,2
24,0.02623528242111206,0.0029460246180721865,0.0034981966018676758,0.000499725469764846,9000,2,10,41,"{'max_leaf_nodes': 9000, 'min_samples_split': 2, 'n_estimators': 10, 'random_state': 41}",0.8141025641025641,0.7628205128205128,0.8333333333333334,0.8064516129032258,0.8041770057899089,0.025807661129425473,41,0.768,0.6105263157894737,0.7678571428571429,0.7500000000000001,0.7240958646616541,0.06597668002364297,45
25,0.06171470880508423,0.0064921939024203046,0.006746530532836914,0.002163956957773906,9000,2,20,41,"{'max_leaf_nodes': 9000, 'min_samples_split': 2, 'n_estimators': 20, 'random_state': 41}",0.8141025641025641,0.7564102564102564,0.8269230769230769,0.8,0.7993589743589744,0.02656198635269315,44,0.7603305785123967,0.6122448979591837,0.7610619469026548,0.743801652892562,0.7193597690666993,0.06222676305303442,47
26,0.0784563422203064,0.008194844064123654,0.0067452192306518555,0.0012987606125910045,9000,2,30,41,"{'max_leaf_nodes': 9000, 'min_samples_split': 2, 'n_estimators': 30, 'random_state': 41}",0.8141025641025641,0.7884615384615384,0.8205128205128205,0.8,0.8057692307692308,0.012446466563427943,36,0.7603305785123967,0.6597938144329898,0.7543859649122806,0.743801652892562,0.7295780026875571,0.040722540027327135,35
27,0.024487078189849854,0.0020593079529538792,0.0034973621368408203,0.0008652747301287077,9000,3,10,41,"{'max_leaf_nodes': 9000, 'min_samples_split': 3, 'n_estimators': 10, 'random_state': 41}",0.8141025641025641,0.782051282051282,0.8012820512820513,0.8,0.7993589743589744,0.011413137060746705,44,0.7642276422764228,0.66,0.743801652892562,0.7479674796747967,0.7289991937109455,0.04056119140052753,37
28,0.055718839168548584,0.008312880029159763,0.004247188568115234,0.00043236376128833923,9000,3,20,41,"{'max_leaf_nodes': 9000, 'min_samples_split': 3, 'n_estimators': 20, 'random_state': 41}",0.8333333333333334,0.7628205128205128,0.8141025641025641,0.8129032258064516,0.8057899090157156,0.0260993713663707,34,0.7833333333333333,0.6336633663366336,0.7478260869565218,0.7603305785123968,0.7312883412847214,0.05778465519938789,30
29,0.08620107173919678,0.01642787142847017,0.008244812488555908,0.0029458931971875105,9000,3,30,41,"{'max_leaf_nodes': 9000, 'min_samples_split': 3, 'n_estimators': 30, 'random_state': 41}",0.8461538461538461,0.7948717948717948,0.8205128205128205,0.8129032258064516,0.8186104218362283,0.018427926094272445,8,0.7966101694915254,0.68,0.7543859649122806,0.7603305785123968,0.7478316782290507,0.04236643412960247,5
30,0.026234328746795654,0.0021645143341085175,0.00324934720993042,0.0004323965744539989,9000,4,10,41,"{'max_leaf_nodes': 9000, 'min_samples_split': 4, 'n_estimators': 10, 'random_state': 41}",0.8076923076923077,0.7628205128205128,0.8141025641025641,0.832258064516129,0.8042183622828785,0.025542966662850754,38,0.7540983606557377,0.6185567010309277,0.7521367521367521,0.7758620689655172,0.7251634706972337,0.06224977303890315,40
31,0.04822230339050293,0.004434232925293585,0.004497885704040527,0.0008653433202311924,9000,4,20,41,"{'max_leaf_nodes': 9000, 'min_samples_split': 4, 'n_estimators': 20, 'random_state': 41}",0.8397435897435898,0.7692307692307693,0.8012820512820513,0.8258064516129032,0.8090157154673284,0.02678050870794175,27,0.7899159663865546,0.64,0.7207207207207207,0.7692307692307694,0.7299668640845112,0.05769548707321029,32
